,과속방지턱관리번호,시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,설치장소,과속방지턱재료,과속방지턱형태구분,과속방지턱높이,과속방지턱폭,과속방지턱연장,도로유형구분,규격여부,위도,경도,보차분리여부,연속형여부,과속방지턱설치년도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
12857,2020-3000000-06-0081,서울특별시,종로구,새문안로3길 23,서울특별시 종로구 새문안로3길 23,,도로,1,01,10.0,360.0,12,01,Y,37.57254767,126.9722442,Y,Y,,서울특별시 종로구청,02-2148-3273,2020-07-02,3000000.0,서울특별시 종로구
12858,2020-3000000-06-0081,서울특별시,종로구,북촌로 143,서울특별시 종로구 북촌로 143,,도로,1,01,10.0,360.0,7.7,01,Y,37.58709431,126.9824473,Y,Y,,서울특별시 종로구청,02-2148-3273,2020-07-02,3000000.0,서울특별시 종로구
12859,2020-3000000-06-0081,서울특별시,종로구,자하문로33길 43,서울특별시 종로구 자하문로33길 43,,도로,1,01,10.0,360.0,4.7,01,Y,37.58614761,126.9669296,Y,Y,,서울특별시 종로구청,02-2148-3273,2020-07-02,3000000.0,서울특별시 종로구
12860,2020-3000000-06-0080,서울특별시,종로구,자하문로33길 53,서울특별시 종로구 자하문로33길 53,,도로,1,01,10.0,360.0,5.2,01,Y,37.58646962,126.966899,Y,Y,,서울특별시 종로구청,02-2148-3273,2020-07-02,3000000.0,서울특별시 종로구
12861,2020-3000000-06-0080,서울특별시,종로구,평창40길 73,서울특별시 종로구 평창40길 73,,도로,1,01,10.0,360.0,6.3,01,Y,37.61475871,126.9793655,Y,Y,,서울특별시 종로구청,02-2148-3273,2020-07-02,3000000.0,서울특별시 종로구
12862,2020-3000000-06-0080,서울특별시,종로구,자하문로36길 17,서울특별시 종로구 자하문로36길 17,,도로,1,01,10.0,360.0,5.2,01,Y,37.58997405,126.9679812,Y,Y,,서울특별시 종로구청,02-2148-3273,2020-07-02,3000000.0,서울특별시 종로구
12863,2020-3000000-06-0080,서울특별시,종로구,자하문로36길 13,서울특별시 종로구 자하문로36길 13,,도로,1,01,10.0,360.0,6.2,01,Y,37.59003169,126.9682908,Y,Y,,서울특별시 종로구청,02-2148-3273,2020-07-02,3000000.0,서울특별시 종로구
12864,2020-3000000-06-0080,서울특별시,종로구,혜화로3길 57,서울특별시 종로구 혜화로3길 57,,도로,1,01,10.0,360.0,4.5,01,Y,37.58597983,126.9975162,Y,Y,,서울특별시 종로구청,02-2148-3273,2020-07-02,3000000.0,서울특별시 종로구
12865,2020-3000000-06-0080,서울특별시,종로구,평창동 523-18,서울특별시 종로구 평창동 523-18,,도로,1,01,10.0,360.0,4.5,01,Y,37.61036011,126.9693692,Y,Y,,서울특별시 종로구청,02-2148-3273,2020-07-02,3000000.0,서울특별시 종로구
12866,2020-3000000-06-0080,서울특별시,종로구,경희궁4길(경희궁의아침 3단지 앞),서울특별시 종로구 경희궁4길(경희궁의아침 3단지 앞),,도로,1,01,10.0,360.0,7.5,01,Y,37.573425,126.971403,Y,Y,,서울특별시 종로구청,02-2148-3273,2020-07-02,3000000.0,서울특별시 종로구
12867,2020-3000000-06-0080,서울특별시,종로구,경희궁길 27,서울특별시 종로구 경희궁길 27,,도로,1,01,10.0,360.0,5.5,01,Y,37.57211368,126.9704538,Y,Y,,서울특별시 종로구청,02-2148-3273,2020-07-02,3000000.0,서울특별시 종로구
12868,2020-3000000-06-0080,서울특별시,종로구,평창동 432-8,서울특별시 종로구 평창동 432-8,,도로,1,01,10.0,360.0,11,01,Y,37.61251319,126.9786996,Y,Y,,서울특별시 종로구청,02-2148-3273,2020-07-02,3000000.0,서울특별시 종로구
12896,2020-3000000-06-0081,서울특별시,종로구,필운대로 68 군인아파트 앞,서울특별시 종로구 필운대로 68 군인아파트 앞,,도로,1,01,10.0,360.0,4.5,01,Y,37.58188831,126.9683488,Y,Y,,서울특별시 종로구청,02-2148-3273,2020-07-02,3000000.0,서울특별시 종로구
12929,2020-3000000-06-0081,서울특별시,종로구,평창길 317 하나유치원 앞,서울특별시 종로구 평창길 317 하나유치원 앞,,도로,1,01,10.0,360.0,4.8,01,Y,37.61437534,126.9775029,Y,Y,,서울특별시 종로구청,02-2148-3273,2020-07-02,3000000.0,서울특별시 종로구
13027,2020-3000000-06-0081,서울특별시,종로구,인왕산아이파크 16길 18길 교차로,서울특별시 종로구 인왕산아이파크 16길 18길 교차로,,도로,1,01,10.0,360.0,7.6,01,Y,37.576826,126.957573,Y,Y,,서울특별시 종로구청,02-2148-3273,2020-07-02,3000000.0,서울특별시 종로구
13057,2020-3000000-06-0082,서울특별시,종로구,종로65길 16(1),서울특별시 종로구 종로65길 16(1),,도로,1,01,10.0,360.0,4.6,01,Y,37.5751341,127.0199271,Y,Y,,서울특별시 종로구청,02-2148-3273,2020-07-02,3000000.0,서울특별시 종로구
13199,82000391,서울특별시,강동구,상일로21길,서울특별시 강동구 상일로21길 14-10,서울특별시 강동구 고덕동 179-3,서울특별시 강동구 상일로21길 14-10,1,1,10.0,370.0,500,2,Y,37.560097,127.1699043,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13200,82000392,서울특별시,강동구,상일로25길,서울특별시 강동구 상일로25길 7-10,서울특별시 강동구 고덕동 175-2,서울특별시 강동구 상일로25길 7-10,1,1,10.0,380.0,340,2,Y,37.5610203,127.1698657,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13201,82000393,서울특별시,강동구,상일로25길,서울특별시 강동구 상일로25길 7-3,서울특별시 강동구 고덕동 173-2,서울특별시 강동구 상일로25길 7-3,1,1,10.0,350.0,490,2,Y,37.5612941,127.1700993,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13202,82000394,서울특별시,강동구,상일로25길,서울특별시 강동구 상일로25길 7,서울특별시 강동구 고덕동 173,서울특별시 강동구 상일로25길 7,1,1,10.0,470.0,620,1,Y,37.5614231,127.169996,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13203,82000395,서울특별시,강동구,상일로25길,서울특별시 강동구 상일로25길 8-3,서울특별시 강동구 고덕동 167-5,서울특별시 강동구 상일로25길 8-3,1,1,10.0,360.0,340,2,Y,37.5615605,127.1695451,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13204,82000396,서울특별시,강동구,상일로25길,서울특별시 강동구 상일로25길 8-15,서울특별시 강동구 고덕동 167-1,서울특별시 강동구 상일로25길 8-15,1,1,10.0,370.0,330,2,Y,37.5616744,127.1690831,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13205,82000397,서울특별시,강동구,아리수로82길,서울특별시 강동구 아리수로82길 5-19,서울특별시 강동구 고덕동 163-8,서울특별시 강동구 아리수로82길 5-19,1,1,10.0,370.0,340,2,Y,37.5619563,127.1685593,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13206,82000398,서울특별시,강동구,고덕로83길,서울특별시 강동구 고덕로83길 118,서울특별시 강동구 고덕동 161-3,서울특별시 강동구 고덕로83길 118,1,1,10.0,420.0,500,2,Y,37.5616082,127.1683945,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13207,82000399,서울특별시,강동구,고덕로83길,서울특별시 강동구 고덕로83길 106,서울특별시 강동구 고덕동 168-1,서울특별시 강동구 고덕로83길 106,1,1,10.0,440.0,480,2,Y,37.5615271,127.1691606,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13208,82000400,서울특별시,강동구,고덕로83길,서울특별시 강동구 고덕로83길 92,서울특별시 강동구 고덕동 176-1,서울특별시 강동구 고덕로83길 92,1,1,10.0,520.0,500,2,Y,37.5610271,127.1696868,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13209,82000401,서울특별시,강동구,고덕로83길,서울특별시 강동구 고덕로83길 130,서울특별시 강동구 고덕동 159-6,서울특별시 강동구 고덕로83길 130,1,1,10.0,520.0,480,2,Y,37.5614089,127.1677278,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13210,82000402,서울특별시,강동구,아리수로82길,서울특별시 강동구 아리수로82길 5,서울특별시 강동구 고덕동 163-8,서울특별시 강동구 아리수로82길 5,1,1,10.0,360.0,370,2,Y,37.5620161,127.1675841,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13211,82000403,서울특별시,강동구,고덕로79길,서울특별시 강동구 고덕로79길 126-15,서울특별시 강동구 고덕동 144-5,서울특별시 강동구 고덕로79길 126-15,1,1,10.0,370.0,480,2,Y,37.5621078,127.1667851,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13212,82000404,서울특별시,강동구,아리수로82길,서울특별시 강동구 아리수로82길 14-11,서울특별시 강동구 고덕동 156-3,서울특별시 강동구 아리수로82길 14-11,1,1,10.0,360.0,470,2,Y,37.5615417,127.1667574,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13213,82000405,서울특별시,강동구,고덕로83길,서울특별시 강동구 고덕로83길 146,서울특별시 강동구 고덕동 157-5,서울특별시 강동구 고덕로83길 146,1,1,10.0,360.0,420,2,Y,37.561397,127.1669288,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13214,82000406,서울특별시,강동구,고덕로83길,서울특별시 강동구 고덕로83길 154,서울특별시 강동구 고덕동 157,서울특별시 강동구 고덕로83길 154,1,1,10.0,370.0,540,2,Y,37.5614358,127.1664292,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13215,82000407,서울특별시,강동구,고덕로83길,서울특별시 강동구 고덕로83길 156,서울특별시 강동구 고덕동 157,서울특별시 강동구 고덕로83길 156,1,1,10.0,360.0,700,1,Y,37.561453,127.1663091,N,Y,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13216,82000408,서울특별시,강동구,고덕로83길,서울특별시 강동구 고덕로83길 156,서울특별시 강동구 고덕동 157,서울특별시 강동구 고덕로83길 156,1,1,10.0,450.0,650,1,Y,37.561453,127.1663091,N,Y,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13217,82000409,서울특별시,강동구,고덕로83길,서울특별시 강동구 고덕로83길 156,서울특별시 강동구 고덕동 157,서울특별시 강동구 고덕로83길 156,1,1,10.0,420.0,650,1,Y,37.561453,127.1663091,N,Y,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13218,82000410,서울특별시,강동구,고덕로83길,서울특별시 강동구 고덕로83길 156,서울특별시 강동구 고덕동 157,서울특별시 강동구 고덕로83길 156,1,1,10.0,370.0,580,1,Y,37.561453,127.1663091,N,Y,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13219,82000411,서울특별시,강동구,고덕로83길,서울특별시 강동구 고덕로83길 156,서울특별시 강동구 고덕동 157,서울특별시 강동구 고덕로83길 156,1,1,10.0,470.0,640,1,Y,37.561453,127.1663091,N,Y,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13220,82000412,서울특별시,강동구,고덕로82길,서울특별시 강동구 동남로82길 147,서울특별시 강동구 고덕동 225-10,서울특별시 강동구 동남로82길 147,1,1,10.0,370.0,340,2,Y,37.5602755,127.1650602,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13221,82000413,서울특별시,강동구,동남로82길,서울특별시 강동구 동남로82길 147-47,서울특별시 강동구 고덕동 228-47,서울특별시 강동구 동남로82길 147-47,1,1,10.0,360.0,340,2,Y,37.5607634,127.1651215,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13222,82000414,서울특별시,강동구,아리수로78길,서울특별시 강동구 아리수로78길 43-16,서울특별시 강동구 고덕동 228,서울특별시 강동구 아리수로78길 43-16,1,1,10.0,360.0,340,2,Y,37.5607159,127.1645165,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13223,82000415,서울특별시,강동구,동남로82길,서울특별시 강동구 동남로82길 147-35,서울특별시 강동구 고덕동 227,서울특별시 강동구 동남로82길 147-35,1,1,10.0,370.0,320,2,Y,37.560642,127.1646441,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13224,82000416,서울특별시,강동구,아리수로74길,서울특별시 강동구 아리수로74길 35-49,서울특별시 강동구 고덕동 249-4,서울특별시 강동구 아리수로74길 35-49,1,1,10.0,370.0,420,2,Y,37.5607887,127.1634766,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13225,82000417,서울특별시,강동구,아리수로78길,서울특별시 강동구 아리수로78길 32,서울특별시 강동구 고덕동 249,서울특별시 강동구 아리수로78길 32,1,1,10.0,360.0,300,2,Y,37.5612188,127.1635193,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13226,82000418,서울특별시,강동구,아리수로72길,서울특별시 강동구 아리수로72길 83,서울특별시 강동구 고덕동 234-12,서울특별시 강동구 아리수로72길 83,1,1,10.0,370.0,540,2,Y,37.5623063,127.1641489,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13227,82000419,서울특별시,강동구,아리수로74길,서울특별시 강동구 아리수로74길 35-33,서울특별시 강동구 고덕동 253-3,서울특별시 강동구 아리수로74길 35-33,1,1,10.0,370.0,470,2,Y,37.5608119,127.1626908,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13228,82000420,서울특별시,강동구,아리수로76길,서울특별시 강동구 아리수로76길 17,서울특별시 강동구 고덕동 236-2,서울특별시 강동구 아리수로76길 17,1,1,10.0,460.0,640,1,Y,37.56191905,127.1626007,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13229,82000421,서울특별시,강동구,아리수로76길,서울특별시 강동구 아리수로76길 34,서울특별시 강동구 고덕동 260-3,서울특별시 강동구 아리수로76길 34,1,1,10.0,360.0,530,2,Y,37.561156,127.1622885,N,Y,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13230,82000422,서울특별시,강동구,아리수로74길,서울특별시 강동구 아리수로74길 35-26,서울특별시 강동구 고덕동 259-11,서울특별시 강동구 아리수로74길 35-26,1,1,10.0,370.0,350,2,Y,37.5607576,127.1621368,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13231,82000423,서울특별시,강동구,아리수로72길,서울특별시 강동구 아리수로72길 46-12,서울특별시 강동구 고덕동 276-4,서울특별시 강동구 아리수로72길 46-12,1,1,10.0,370.0,310,2,Y,37.5617544,127.1619196,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13232,82000424,서울특별시,강동구,아리수로72길,서울특별시 강동구 아리수로72길 32-15,서울특별시 강동구 고덕동 273-6,서울특별시 강동구 아리수로72길 32-15,1,1,10.0,360.0,320,2,Y,37.5616658,127.1613682,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13233,82000425,서울특별시,강동구,동남로82길,서울특별시 강동구 동남로82길 69,서울특별시 강동구 고덕동 258,서울특별시 강동구 동남로82길 69,1,1,10.0,360.0,340,2,Y,37.5609334,127.160883,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13234,82000426,서울특별시,강동구,동남로82길,서울특별시 강동구 동남로82길 69,서울특별시 강동구 고덕동 258,서울특별시 강동구 동남로82길 69,1,1,10.0,360.0,340,2,Y,37.5609334,127.160883,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13235,82000427,서울특별시,강동구,동남로82길,서울특별시 강동구 동남로82길 87,서울특별시 강동구 고덕동 258-8,서울특별시 강동구 동남로82길 87,1,1,10.0,360.0,560,2,Y,37.560676,127.1618242,N,N,2009,서울특별시 강동구청,02-3425-6352,2020-09-11,3240000.0,서울특별시 강동구
13411,100,서울특별시,금천구,남부순환로122길,서울특별시 금천구 남부순환로122길 10,,도로,1,1,10.0,360.0,600,1,Y,37.4789088,126.9020551,N,N,2010,금천구청 도로과,02-2627-1819,2020-08-31,3170000.0,서울특별시 금천구
13899,,서울특별시,서대문구,북아현로11가길,,서울특별시 서대문구 북아현동 251-288,추계초등학교 어린이보호구역,1,1,7.5,200.0,300,2,N,37.563528466,126.953823113,Y,Y,,서울특별시 서대문구,02-330-1835,2020-01-01,3120000.0,서울특별시 서대문구
