,무인교통단속카메라관리번호,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치연도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
12002,주정차단속-001,서울특별시,마포구,구도,107,만리재옛길,3.0,서울특별시 마포구 만리재옛길 13,,37.54580443,126.9548225,공덕초등학교 주변(새마을금고 앞),4,0,,,2.0,2016.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12003,주정차단속-002,서울특별시,마포구,구도,53,마포대로,3.0,서울특별시 마포구 마포대로 173,,37.54990203,126.9544579,마포경찰서 앞,4,0,,,,2007.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12004,주정차단속-003,서울특별시,마포구,구도,101,굴레방로,3.0,서울특별시 마포구 굴레방로11,,37.55502024,126.9558943,아현초등학교 앞,4,0,,,2.0,2010.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12005,주정차단속-004,서울특별시,마포구,구도,없음,신촌로34길,3.0,서울특별시 마포구 신촌로34길 41,,37.55549929,126.9551426,행화정교회 주변(아현시장 입구),4,0,,,,2016.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12006,주정차단속-005,서울특별시,마포구,구도,없음,마포대로11길,3.0,서울특별시 마포구 마포대로 197,,37.55195616,126.9540719,공덕지구대 앞,4,0,,,,2018.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12007,주정차단속-006,서울특별시,마포구,구도,없음,마포대로19길,3.0,서울특별시 마포구 마포대로 201,,37.55219817,126.9554976,트라팰리스2차 옆,4,0,,,,2010.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12008,주정차단속-007,서울특별시,마포구,구도,117,삼개로,3.0,서울특별시 마포구 삼개로 19,,37.5386403,126.9476125,근신빌딩 앞,4,0,,,,2005.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12009,주정차단속-008,서울특별시,마포구,구도,646,새창로6길,3.0,서울특별시 마포구 도화4길 35,,37.54046207,126.9516982,동원베네스트 아파트 앞,4,0,,,,2017.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12010,주정차단속-009,서울특별시,마포구,구도,117,삼개로,3.0,서울특별시 마포구 삼개로29,,37.5377501,126.9475679,우성아파트 앞,4,0,,,,2005.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12011,주정차단속-010,서울특별시,마포구,구도,685,마포대로4나길,3.0,서울특별시 마포구 마포대로4나길 28,,37.53799783,126.9454858,진선미 어린이집 앞,4,0,,,2.0,2018.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12012,주정차단속-011,서울특별시,마포구,구도,117,삼개로,3.0,서울특별시 마포구 마포대로 52,,37.54033781,126.9476611,고려아카데미텔 뒤,4,0,,,,2005.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12013,주정차단속-012,서울특별시,마포구,구도,680,도화길,3.0,서울특별시 마포구 도화길35,,37.5412793,126.9496067,마포공영주차장,4,0,,,,2008.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12014,주정차단속-013,서울특별시,마포구,구도,113,새창로,3.0,서울특별시 마포구 마포대로86,,37.54264563,126.9505789,서울대 동창회관 앞,4,0,,,,2007.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12015,주정차단속-014,서울특별시,마포구,구도,없음,마포대로,3.0,서울특별시 마포구 토정로37길38,,37.54205285,126.9466325,염리초교(트라팰리스),4,0,,,2.0,2008.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12016,주정차단속-015,서울특별시,마포구,구도,113,새창로,3.0,서울특별시 마포구 새창로 28,,37.54166991,126.9529421,공덕역 10번출구 앞,4,0,,,,2018.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12017,주정차단속-016,서울특별시,마포구,구도,833,독막로22길,3.0,서울특별시 마포구 독막로22길 3-7,,37.54707519,126.9297408,해모로아파트 앞,4,0,,,,2005.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12018,주정차단속-017,서울특별시,마포구,구도,674,마포대로,3.0,서울특별시 마포구 마포대로63-8,,37.54225881,126.9478136,삼창프라자 앞,4,0,,,,2010.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12019,주정차단속-018,서울특별시,마포구,구도,119,큰우물로,3.0,서울특별시 마포구 마포대로 45,,37.54047418,126.9463756,일진빌딩 앞,4,0,,,,2016.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12020,주정차단속-020,서울특별시,마포구,구도,694,마포대로,3.0,서울특별시 마포구 마포대로 33,,37.53998362,126.9454481,한화오벨리스크 앞,4,0,,,,2005.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12021,주정차단속-021,서울특별시,마포구,구도,127,큰우물로,3.0,서울특별시 마포구 큰우물로 66,,37.54146479,126.9453067,염리초교(도화소공원 앞),4,0,,,2.0,2005.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12075,주정차단속-101,서울특별시,마포구,구도,없음,독막로,3.0,서울특별시 마포구 독막로 210,,37.547256,126.936958,성원아파트 주변,4,0,,,2.0,2019.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12076,주정차단속-102,서울특별시,마포구,구도,없음,마포대로11길,3.0,서울특별시 마포구 마포대로11길 84,,37.548872,126.950461,마포현대아파트 상가 주변,4,0,,,,2019.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12077,주정차단속-103,서울특별시,마포구,구도,없음,대흥로,3.0,서울특별시 마포구 대흥로 104,,37.549023,126.942999,세헌오피스텔 주변,4,0,,,,2020.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12078,주정차단속-104,서울특별시,마포구,구도,없음,신촌로,3.0,서울특별시 마포구 신촌로 182,,37.555331,126.945844,신촌그랑자이 주변,4,0,,,,2020.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12079,주정차단속-105,서울특별시,마포구,구도,없음,양화로,3.0,서울특별시 마포구 양화로 72,,37.551297,126.916565,효성해링턴타워(서교빌딩 쪽) 주변,4,0,,,,2020.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12080,주정차단속-106,서울특별시,마포구,구도,없음,양화로,3.0,서울특별시 마포구 양화로 72,,37.550898,126.916033,효성해링턴타워(한동빌딩 쪽) 주변,4,0,,,,2020.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12081,주정차단속-107,서울특별시,마포구,구도,없음,어울마당로,3.0,서울특별시 마포구 어울마당로 65,,37.550707,126.921242,홍대 상상마당 주변,4,0,,,,2020.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12234,F4300,서울특별시,서울시,고속국도,1번,경부선,,,서울특별시 서초구 원지동 495-3,37.446503,127.05579,경부고속도로 412.4km 1차로(부산→서울)(서울시 원지동 495-3),03,110,,,,2008.0,경기남부지방경찰청,031-888-3952,2020-11-30,1337000,경찰청 경기도남부경찰청
12365,주정차단속-085,서울특별시,마포구,구도,169,월드컵로36길,3.0,서울특별시 마포구 월드컵로36길34,,37.56697719,126.9050873,성원초등학교 앞,4,0,,,2.0,2010.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12366,주정차단속-086,서울특별시,마포구,구도,167,월드컵북로38길,3.0,서울특별시 마포구 월드컵북로38길26,,37.57110397,126.9053628,신북초등학교,4,0,,,2.0,2010.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12367,주정차단속-087,서울특별시,마포구,구도,48,월드컵북로,3.0,서울특별시 마포구 월드컵북로230,,37.57014047,126.9038336,신북초교(현대상가),4,0,,,,2007.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12368,주정차단속-088,서울특별시,마포구,구도,없음,매봉산로,3.0,서울특별시 마포구 매봉산로 76,,37.5782805,126.8938427,상암파출소 앞,4,0,,,,2018.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12369,주정차단속-089,서울특별시,마포구,구도,52,성암로,3.0,서울특별시 마포구 월드컵북로 400,,37.58045008,126.8898953,MBC 후문,4,0,,,,2017.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12370,주정차단속-090,서울특별시,마포구,구도,없음,상암산로,3.0,서울특별시 마포구 상암산로 48-6,,37.57701208,126.8900996,JTBC 앞,4,0,,,,2015.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12371,주정차단속-091,서울특별시,마포구,구도,48,월드컵북로,3.0,서울특별시 마포구 월드컵북로396,,37.57944137,126.8903225,누리꿈스퀘어 앞(디지털미디어시티 사거리),4,0,,,,2010.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12372,주정차단속-092,서울특별시,마포구,구도,48,월드컵북로,3.0,서울특별시 마포구 월드컵북로416,,37.58052733,126.8877261,LG유플러스 앞(5단지 사거리),4,0,,,,2010.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12373,주정차단속-093,서울특별시,마포구,구도,48,월드컵북로,3.0,서울특별시 마포구 월드컵북로434,,37.58162133,126.8860489,상암IT타워 앞(6단지 사거리),4,0,,,,2010.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12374,주정차단속-094,서울특별시,마포구,구도,228,월드컵북로 54길,3.0,서울특별시 마포구 월드컵북로 54길 17,,37.58132459,126.8885491,사보이시티 호텔 앞,4,0,,,,2005.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12375,주정차단속-095,서울특별시,마포구,구도,48,월드컵북로,3.0,서울특별시 마포구 월드컵북로 502,,37.58504618,126.879871,하늘초등학교 주변,4,0,,,2.0,2007.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12376,주정차단속-096,서울특별시,마포구,구도,212,월드컵로42길,3.0,서울특별시 마포구 월드컵로42길13,,37.5787582,126.8808049,서부면허시험장 앞,4,0,,,2.0,2010.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12386,주정차단속-066,서울특별시,마포구,구도,171,망원로,3.0,서울특별시 마포구 망원로 87,,37.55794303,126.9063799,진평925 앞,4,0,,,,2005.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12387,주정차단속-067,서울특별시,마포구,구도,171,망원로,3.0,서울특별시 마포구 망원로 29,,37.55651074,126.9001435,망원교회 앞,4,0,,,,2005.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12388,주정차단속-068,서울특별시,마포구,구도,171,망원로,3.0,서울특별시 마포구 포은로 117,,37.55740797,126.9042936,희망 순복음교회 앞,4,0,,,,2005.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12389,주정차단속-069,서울특별시,마포구,구도,153,연남로,3.0,서울특별시 마포구 동교로 225,,37.56025128,126.9237661,연남파출소 앞,4,0,,,,2017.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12390,주정차단속-070,서울특별시,마포구,구도,153,연남로,3.0,서울특별시 마포구 연남로 92,,37.56700132,126.9180634,한양삼계탕 앞,4,0,,,,2014.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12391,주정차단속-071,서울특별시,마포구,구도,153,연남로,3.0,서울특별시 마포구 연남로80,,37.56617666,126.9190015,쌍마빌라 나동 앞,4,0,,,,2014.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12392,주정차단속-072,서울특별시,마포구,구도,153,연남로,3.0,서울특별시 마포구 연남로 30,,37.56271155,126.9218575,코오롱아파트 앞,4,0,,,,2005.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12393,주정차단속-073,서울특별시,마포구,구도,173,동교로,3.0,서울특별시 마포구 동교로 235-1,,37.56105879,126.9241048,조박사복해장국 앞,4,0,,,,2004.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12394,주정차단속-074,서울특별시,마포구,구도,171,성미산로,3.0,서울특별시 마포구 성미산로 111,,37.56350983,126.9191674,홍대부속유치원 앞,4,0,,,2.0,2004.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12395,주정차단속-075,서울특별시,마포구,구도,171,성미산로,3.0,서울특별시 마포구 성미산로 92,,37.56099689,126.9177848,현일오피스텔 주변,4,0,,,,2004.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12396,주정차단속-076,서울특별시,마포구,구도,171,성미산로,3.0,서울특별시 마포구 성미산로38,,37.55862516,126.9123503,성서초교(성서교회),4,0,,,2.0,2008.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12397,주정차단속-077,서울특별시,마포구,구도,48,월드컵북로,3.0,서울특별시 마포구 월드컵북로 99,,37.56219089,126.9142295,성미산약수터 주변,4,0,,,,2015.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12398,주정차단속-078,서울특별시,마포구,구도,48,월드컵북로,3.0,서울특별시 마포구 월드컵북로136,,37.56502593,126.9124741,신안건설산업 앞(제일성모병원 주변),4,0,,,,2010.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12399,주정차단속-079,서울특별시,마포구,구도,1204,월드컵로32길,3.0,서울특별시 마포구 월드컵로32길 23,,37.56283304,126.9056222,보양산업 주변,4,0,,,,2018.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12400,주정차단속-080,서울특별시,마포구,구도,50,월드컵로,3.0,서울특별시 마포구 월드컵로204,,37.56539984,126.9021328,마포구청역1번출구,4,0,,,,2007.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12401,주정차단속-081,서울특별시,마포구,구도,42,모래내로,3.0,서울특별시 마포구 모래내로 5,,37.56425505,126.9036872,우남퍼스트빌스타 오피스텔 앞,4,0,,,,2017.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12402,주정차단속-082,서울특별시,마포구,구도,42,모래내로,3.0,서울특별시 마포구 모래내로3길2,,37.56464592,126.9057241,주님의 교회 앞,4,0,,,,2005.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12403,주정차단속-083,서울특별시,마포구,구도,169,월드컵로36길,3.0,서울특별시 마포구 월드컵로 212,,37.56631122,126.9016154,마포구청 앞,4,0,,,,2018.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12404,주정차단속-084,서울특별시,마포구,구도,52,성암로,3.0,서울특별시 마포구 모래내로9길 30,,37.56845246,126.9113201,건영월드컵 아파트 앞,4,0,,,,2017.0,마포구청,02-3153-9655,2020-10-29,3130000,서울특별시 마포구
12660,주차33,서울특별시,강동구,시도,0,고덕로,3.0,서울특별시 강동구 고덕로 109,,37.554825,127.137492,강일중학교,4,0,,,,,서울특별시 강동구청,02-3425-6317,2020-11-20,3240000,서울특별시 강동구
12689,주차29,서울특별시,강동구,시도,0,양재대로,3.0,서울특별시 강동구 양재대로 1641,,37.552068,127.1438411,명일역2번출구,4,0,,,,,서울특별시 강동구청,02-3425-6317,2020-11-20,3240000,서울특별시 강동구
12690,주차30,서울특별시,강동구,시도,0,양재대로,3.0,서울특별시 강동구 양재대로 1655,,37.5533158,127.1439183,마리나웨딩홀 앞,4,0,,,,,서울특별시 강동구청,02-3425-6317,2020-11-20,3240000,서울특별시 강동구
12691,주차31,서울특별시,강동구,시도,0,천호대로,3.0,서울특별시 강동구 천호대로 1159,,37.5340414,127.140079,양병원 앞,4,0,,,,,서울특별시 강동구청,02-3425-6317,2020-11-20,3240000,서울특별시 강동구
12692,주차32,서울특별시,강동구,시도,0,고덕로,3.0,서울특별시 강동구 고덕로 101,,37.554905,127.1367144,이마트에브리데이 앞,4,0,,,,,서울특별시 강동구청,02-3425-6317,2020-11-20,3240000,서울특별시 강동구
